date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2017-05-10,77.3792,77.6147,76.9363,77.1813,9520322,9520322,0.34865,0.454,77.2514,"May 10, 17",-0.059107715601262524
2017-05-11,77.822,77.9351,77.3603,77.8409,10047312,10047312,0.659588,0.855,77.6994,"May 11, 17",-0.05106674517462526
2017-05-12,77.6336,77.9351,77.5017,77.7843,7480240,7480240,-0.056535,-0.073,77.7096,"May 12, 17",-0.05175673748230823
2017-05-15,78.2084,78.3807,77.8786,78.0199,10881472,10881472,0.235566,0.303,78.1399,"May 15, 17",-0.04888461402488594
2017-05-16,78.1141,78.4251,77.6901,77.7843,9574192,9574192,-0.235566,-0.302,77.9867,"May 16, 17",-0.05175673748230823
2017-05-17,77.5488,78.246,77.2284,77.2567,11151066,11151066,-0.527673,-0.678,77.5624,"May 17, 17",-0.05818853856947288
2017-05-18,77.0494,77.4074,76.7196,77.0305,9905799,9905799,-0.226144,-0.293,77.0511,"May 18, 17",-0.06094606966484165
2017-05-19,77.2661,77.3509,76.9787,77.2001,13028511,13028511,0.169608,0.22,77.1642,"May 19, 17",-0.058878530877155666
2017-05-22,77.3697,77.577,77.2001,77.5393,9218736,9218736,0.339218,0.439,77.4663,"May 22, 17",-0.05474345330178387
2017-05-23,77.5676,78.1,77.4922,77.8126,6857205,6857205,0.273258,0.352,77.8682,"May 23, 17",-0.05141174132846675
2017-05-24,77.6618,77.7749,77.2755,77.5393,8263795,8263795,-0.273258,-0.351,77.4827,"May 24, 17",-0.05474345330178387
2017-05-25,77.577,77.9351,76.8138,77.0305,12370873,12370873,-0.508826,-0.656,77.189,"May 25, 17",-0.06094606966484165
2017-05-26,76.8986,77.0776,76.1636,76.8421,8227074,8227074,-0.188453,-0.245,76.8599,"May 26, 17",-0.06324279317663432
2017-05-30,76.5877,76.6442,76.3615,76.418,8973580,8973580,-0.424021,-0.552,76.4778,"May 30, 17",-0.06841285921353057
2017-05-31,76.2673,76.2767,75.8244,75.8527,13572313,13572313,-0.565363,-0.74,75.9628,"May 31, 17",-0.07530424881659004
2017-06-01,75.7302,76.2296,75.5606,76.0411,9884090,9884090,0.188455,0.248,75.9452,"Jun 1, 17",-0.07300752530479737
2017-06-02,75.9375,76.0223,74.6843,74.9104,21687305,21687305,-1.1307,-1.487,75.0352,"Jun 2, 17",-0.08679152357859758
2017-06-05,74.8539,75.749,74.8162,75.4946,11527068,11527068,0.584208,0.78,75.4599,"Jun 5, 17",-0.07966973018374998
2017-06-06,75.6642,76.6253,75.5888,76.5217,12208648,12208648,1.0271,1.36,76.2686,"Jun 6, 17",-0.06714868602789961
2017-06-07,76.3709,76.7007,75.7019,76.239,13096541,13096541,-0.282681,-0.369,76.1097,"Jun 7, 17",-0.0705949903632699
2017-06-08,75.8621,76.3992,75.8433,75.9658,11720670,11720670,-0.273257,-0.358,76.1477,"Jun 8, 17",-0.07392548326890556
2017-06-09,76.4652,77.398,76.0317,77.3886,13553887,13553887,1.4228,1.873,76.9054,"Jun 9, 17",-0.056580588297681714
2017-06-12,77.8974,78.8585,77.8691,78.1424,18172938,18172938,0.753815,0.974,78.3163,"Jun 12, 17",-0.04739125611514829
2017-06-13,78.067,78.4628,77.8032,78.1707,12175524,12175524,0.028269,0.036,78.1337,"Jun 13, 17",-0.04704625996130681
2017-06-14,78.0293,78.0387,76.8515,77.332,13713956,13713956,-0.838619,-1.073,77.2977,"Jun 14, 17",-0.057270580605364683
2017-06-15,77.0588,77.643,76.8703,77.5111,11862610,11862610,0.179031,0.232,77.3628,"Jun 15, 17",-0.05508723038794389
2017-06-16,77.8409,78.7172,77.4545,78.6701,39726069,39726069,1.159,1.495,78.3964,"Jun 16, 17",-0.040958235960302194
2017-06-19,78.4157,78.6324,77.7843,77.9822,10445743,10445743,-0.687856,-0.874,78.1419,"Jun 19, 17",-0.049344202540780764
2017-06-20,77.332,77.7052,76.7101,77.5582,13232586,13232586,-0.424021,-0.544,77.2863,"Jun 20, 17",-0.05451304950999573
2017-06-21,77.3038,77.8597,76.4557,76.7384,11422346,11422346,-0.819773,-1.057,76.9957,"Jun 21, 17",-0.06450696636226545
2017-06-22,76.7478,76.8703,76.2296,76.3992,8139916,8139916,-0.339218,-0.442,76.5043,"Jun 22, 17",-0.06864204393763743
2017-06-23,76.1825,76.974,76.0977,76.8986,10611159,10611159,0.499403,0.654,76.7754,"Jun 23, 17",-0.06255401993663282
2017-06-26,76.8609,77.0305,76.2365,76.55,7718724,7718724,-0.34864,-0.453,76.6168,"Jun 26, 17",-0.06680368987405813
2017-06-27,76.7478,77.0117,76.4275,76.4275,9221642,9221642,-0.122494,-0.16,76.6429,"Jun 27, 17",-0.06829704778379594
2017-06-28,76.7101,77.0399,76.4981,76.8232,9189671,9189671,0.395752,0.518,76.7887,"Jun 28, 17",-0.06347319696842246
2017-06-29,76.6725,77.1153,75.7679,76.0411,20525077,20525077,-0.782083,-1.018,76.251,"Jun 29, 17",-0.07300752530479737
2017-06-30,76.3992,76.5509,76.0411,76.0694,14000606,14000606,0.028269,0.037,76.2356,"Jun 30, 17",-0.07266252915095589
2017-07-03,76.1259,77.7278,76.06,77.3603,8422283,8422283,1.2909,1.697,77.2697,"Jul 3, 17",-0.056925584451523195
2017-07-05,76.9646,76.9646,75.8668,76.1825,9830764,9830764,-1.1778,-1.523,76.2367,"Jul 5, 17",-0.0712837636032714
2017-07-06,76.1919,76.3992,75.4664,75.4946,9822388,9822388,-0.687856,-0.903,75.7211,"Jul 6, 17",-0.07966973018374998
2017-07-07,75.57,75.9422,75.2025,75.5888,10777832,10777832,0.094227,0.125,75.4706,"Jul 7, 17",-0.07852136842785365
2017-07-10,75.3816,75.7679,75.3439,75.5323,6338262,6338262,-0.056537,-0.075,75.5565,"Jul 10, 17",-0.07921014166785516
2017-07-11,75.6925,76.0927,75.4191,75.9469,9681117,9681117,0.414598,0.549,75.8313,"Jul 11, 17",-0.0741558870606937
2017-07-12,76.5028,76.8091,76.0883,76.2861,7973953,7973953,0.339218,0.447,76.4606,"Jul 12, 17",-0.07002080948532173
2017-07-13,76.2956,76.4086,76.0694,76.2956,5582349,5582349,0.009422,0.012,76.2443,"Jul 13, 17",-0.0699049980555871
2017-07-14,76.3238,76.7101,76.1071,76.5877,7497160,7497160,0.292105,0.383,76.4679,"Jul 14, 17",-0.06634410135816331
2017-07-17,76.3238,76.729,76.1636,76.1919,7914701,7914701,-0.395754,-0.517,76.4276,"Jul 17, 17",-0.07116917124121806
2017-07-18,76.3427,76.3992,75.7679,75.9469,8046119,8046119,-0.244991,-0.322,75.9937,"Jul 18, 17",-0.0741558870606937
2017-07-19,75.7961,76.2013,75.636,76.1825,9393178,9393178,0.235568,0.31,75.9492,"Jul 19, 17",-0.0712837636032714
2017-07-20,76.2956,76.7855,76.0883,76.1919,9680965,9680965,0.009423,0.012,76.3769,"Jul 20, 17",-0.07116917124121806
2017-07-21,75.994,76.1731,75.3816,75.4946,12268605,12268605,-0.697279,-0.915,75.6584,"Jul 21, 17",-0.07966973018374998
2017-07-24,75.4381,75.5888,75.1554,75.2591,9402997,9402997,-0.235568,-0.312,75.2829,"Jul 24, 17",-0.08254063457349081
2017-07-25,76.1071,76.3709,75.636,75.636,11465272,11465272,0.376907,0.501,75.8968,"Jul 25, 17",-0.0779459684822242
2017-07-26,75.9281,76.2296,75.57,75.7302,10465120,10465120,0.094227,0.125,75.8829,"Jul 26, 17",-0.07679760672632786
2017-07-27,75.6077,76.2107,75.2841,76.1636,11149690,11149690,0.433445,0.572,75.7599,"Jul 27, 17",-0.07151416739505956
2017-07-28,75.0518,75.3062,73.7514,75.0046,22800785,22800785,-1.159,-1.522,74.522,"Jul 28, 17",-0.08564316182270125
2017-07-31,75.2214,75.749,75.0046,75.4192,12820175,12820175,0.414599,0.553,75.4688,"Jul 31, 17",-0.08058890721553963
2017-08-01,75.5323,75.8904,75.3533,75.5417,10421212,10421212,0.122495,0.162,75.5688,"Aug 1, 17",-0.07909554930580182
2017-08-02,75.2873,75.9846,75.1931,75.9469,10410075,10410075,0.405175,0.536,75.7821,"Aug 2, 17",-0.0741558870606937
2017-08-03,75.7019,76.1542,75.6641,75.8433,10136708,10136708,-0.103649,-0.136,75.8808,"Aug 3, 17",-0.07541884117864338
2017-08-04,75.7961,75.9092,75.4287,75.5794,8292204,8292204,-0.263836,-0.348,75.6192,"Aug 4, 17",-0.07863596078990699
2017-08-07,75.5417,75.5417,75.2496,75.5323,7893753,7893753,-0.047113,-0.062,75.4062,"Aug 7, 17",-0.07921014166785516
2017-08-08,75.4004,75.5841,75.2214,75.3439,9028396,9028396,-0.188454,-0.25,75.3545,"Aug 8, 17",-0.08150686517964782
2017-08-09,75.6171,75.7113,75.1743,75.5794,8087101,8087101,0.235567,0.313,75.4394,"Aug 9, 17",-0.07863596078990699
2017-08-10,75.8839,75.9029,75.0752,75.1323,12580300,12580300,-0.447143,-0.592,75.2631,"Aug 10, 17",-0.08408641239352964
2017-08-11,75.3606,75.3987,74.3997,74.4092,10192375,10192375,-0.723067,-0.962,74.6882,"Aug 11, 17",-0.0929014907978676
2017-08-14,74.7993,74.961,74.3236,74.4282,8862475,8862475,0.019029,0.026,74.5853,"Aug 14, 17",-0.092669867938398
2017-08-15,74.3236,74.4473,73.905,74.2475,10350948,10350948,-0.180766,-0.243,74.1608,"Aug 15, 17",-0.09487272323872144
2017-08-16,74.2475,74.3712,73.553,73.7052,9117145,9117145,-0.542301,-0.73,73.8543,"Aug 16, 17",-0.1014837272750545
2017-08-17,73.5054,73.5244,72.5064,72.554,13400356,13400356,-1.1512,-1.562,72.8997,"Aug 17, 17",-0.11551763442354551
2017-08-18,72.4779,73.3627,72.3542,72.9155,14324342,14324342,0.361534,0.498,72.8585,"Aug 18, 17",-0.11111070475521735
2017-08-21,72.7538,72.8965,72.3827,72.6681,10084930,10084930,-0.247367,-0.339,72.5876,"Aug 21, 17",-0.11412667819904697
2017-08-22,72.8299,73.5767,72.8109,73.0107,9503600,9503600,0.342506,0.471,73.1677,"Aug 22, 17",-0.10995015232250677
2017-08-23,72.9726,73.2675,72.7538,72.887,7054254,7054254,-0.123683,-0.169,72.9776,"Aug 23, 17",-0.11145813904442158
2017-08-24,72.7823,72.925,72.4969,72.6206,8678316,8678316,-0.266392,-0.365,72.7118,"Aug 24, 17",-0.1147057353477208
2017-08-25,72.8394,73.3817,72.7157,72.9916,6844875,6844875,0.371047,0.511,73.0654,"Aug 25, 17",-0.11018299424965766
2017-08-28,73.1629,73.2009,72.554,72.7538,8229665,8229665,-0.23785,-0.326,72.7515,"Aug 28, 17",-0.11308193719607118
2017-08-29,72.5064,72.7728,72.3827,72.7347,7060375,7060375,-0.019029,-0.026,72.5861,"Aug 29, 17",-0.11331477912322208
2017-08-30,72.535,72.7347,72.3637,72.4018,8217965,8217965,-0.33299,-0.458,72.4874,"Aug 30, 17",-0.11737305543466472
2017-08-31,72.5635,72.7728,72.3542,72.6206,15641735,15641735,0.218822,0.302,72.579,"Aug 31, 17",-0.1147057353477208
2017-09-01,72.6586,73.1153,72.6111,72.8489,7361092,7361092,0.228337,0.314,72.8624,"Sep 1, 17",-0.11192260383104206
2017-09-05,72.9155,73.6005,72.887,73.4293,12784845,12784845,0.580355,0.797,73.3951,"Sep 5, 17",-0.10484713500808852
2017-09-06,74.1048,75.3749,73.8098,74.9515,18574383,18574383,1.5222,2.073,74.9369,"Sep 6, 17",-0.08629048676153454
2017-09-07,75.1799,75.4747,74.7898,75.1894,9836447,9836447,0.237852,0.317,75.0921,"Sep 7, 17",-0.08339032474743956
2017-09-08,75.1703,75.1989,74.8088,74.9896,8436033,8436033,-0.199794,-0.266,74.9899,"Sep 8, 17",-0.08582602197491405
2017-09-11,75.5509,75.5604,75.0657,75.3987,12955773,12955773,0.409103,0.546,75.3644,"Sep 11, 17",-0.08083881609023043
2017-09-12,75.5414,75.8173,75.3892,75.6365,7644403,7644403,0.23785,0.315,75.6104,"Sep 12, 17",-0.07793987314381708
2017-09-13,75.6365,75.8934,75.5224,75.8934,8369659,8369659,0.256879,0.34,75.77,"Sep 13, 17",-0.07480808827025265
2017-09-14,75.9695,76.331,75.8934,76.1979,9072627,9072627,0.30445,0.401,76.1505,"Sep 14, 17",-0.07109602718033295
2017-09-15,76.2264,76.312,75.6841,76.1788,16043707,16043707,-0.01903,-0.025,76.103,"Sep 15, 17",-0.07132886910748401
2017-09-18,75.9124,76.2454,75.8268,76.1979,8594362,8594362,0.01903,0.025,76.0995,"Sep 18, 17",-0.07109602718033295
2017-09-19,76.1693,76.4833,76.098,76.3215,9277072,9277072,0.123681,0.162,76.2918,"Sep 19, 17",-0.0695892595260996
2017-09-20,76.3786,76.7402,76.3596,76.6355,10606860,10606860,0.313963,0.411,76.5634,"Sep 20, 17",-0.06576138700644527
2017-09-21,76.5784,76.6165,75.8839,76.0076,11984170,11984170,-0.627926,-0.819,76.1812,"Sep 21, 17",-0.07341591297807265
2017-09-22,75.8458,76.3976,75.7983,76.0361,10205789,10205789,0.028543,0.038,76.0806,"Sep 22, 17",-0.07306847868886825
2017-09-25,76.1408,77.0636,76.0932,77.0446,10496637,10496637,1.0085,1.326,76.8321,"Sep 25, 17",-0.06077418112176164
2017-09-26,76.7877,77.0589,76.645,76.959,8755080,8755080,-0.085625,-0.111,76.9085,"Sep 26, 17",-0.06181770305705596
2017-09-27,76.959,77.4918,76.8638,77.4727,9724511,9724511,0.513756,0.668,77.2341,"Sep 27, 17",-0.055555352377608586
2017-09-28,77.663,78.4432,77.5964,78.1958,15581727,15581727,0.723068,0.933,78.2069,"Sep 28, 17",-0.04674027397327063
2017-09-29,77.9579,78.0674,77.6107,77.996,9943991,9943991,-0.199796,-0.256,77.8741,"Sep 29, 17",-0.04917597120074513
2017-10-02,77.3491,77.8428,77.2967,77.663,6777857,6777857,-0.33299,-0.427,77.5945,"Oct 2, 17",-0.053235466579869065
2017-10-03,77.4537,77.9865,77.3491,77.7867,6081997,6081997,0.123682,0.159,77.764,"Oct 3, 17",-0.051727479857954256
2017-10-04,77.8248,77.8914,77.4918,77.8152,6357088,6357088,0.028543,0.037,77.7467,"Oct 4, 17",-0.05138004556874985
2017-10-05,77.7486,78.2434,77.625,78.0341,7375872,7375872,0.218822,0.281,78.0059,"Oct 5, 17",-0.04871150641412464
2017-10-06,77.7962,77.9104,77.4014,77.7391,6070620,6070620,-0.294935,-0.378,77.6226,"Oct 6, 17",-0.05230775607430954
2017-10-09,77.8628,78.1863,77.7867,78.0436,7489884,7489884,0.304449,0.392,78.0146,"Oct 9, 17",-0.04859569498438984
2017-10-10,78.3385,78.7143,78.1007,78.2624,7218534,7218534,0.218823,0.28,78.4327,"Oct 10, 17",-0.04592837489744591
2017-10-11,78.1673,78.7191,78.1482,78.5859,7023706,7023706,0.323476,0.413,78.5215,"Oct 11, 17",-0.04198469094805678
2017-10-12,78.31,78.4907,78.1768,78.4241,6647544,6647544,-0.161738,-0.206,78.3631,"Oct 12, 17",-0.043957142456592074
2017-10-13,78.7096,79.0425,78.3575,78.4051,7180046,7180046,-0.019029,-0.024,78.5822,"Oct 13, 17",-0.0441887653160615
2017-10-16,78.681,78.9189,78.5288,78.7857,5734007,5734007,0.380562,0.485,78.7532,"Oct 16, 17",-0.03954899372058228
2017-10-17,78.6144,78.9379,78.5288,78.9284,6444106,6444106,0.14271,0.181,78.7751,"Oct 17, 17",-0.03780938413919804
2017-10-18,78.9284,79.3384,78.5288,78.7381,6367060,6367060,-0.190281,-0.241,78.7929,"Oct 18, 17",-0.04012926993693757
2017-10-19,78.348,79.014,78.329,78.7191,7945461,7945461,-0.019027,-0.024,78.7553,"Oct 19, 17",-0.04036089279640717
2017-10-20,78.8237,79.0901,78.6049,79.0711,9574086,9574086,0.352018,0.447,78.9566,"Oct 20, 17",-0.036069774557813634
2017-10-23,79.1091,79.6895,79.0046,79.1948,9829896,9829896,0.123683,0.156,79.2829,"Oct 23, 17",-0.034561787835898826
2017-10-24,79.4897,79.7337,79.2614,79.4136,7551187,7551187,0.218822,0.276,79.484,"Oct 24, 17",-0.0318944677489549
2017-10-25,79.3946,79.661,78.9155,79.152,7654137,7654137,-0.261636,-0.329,79.2587,"Oct 25, 17",-0.035083548803545986
2017-10-26,79.3185,79.5848,79.0711,79.4136,9154478,9154478,0.261636,0.331,79.3976,"Oct 26, 17",-0.0318944677489549
2017-10-27,78.9664,80.1462,78.0245,79.6419,14866246,14866246,0.228337,0.288,79.4165,"Oct 27, 17",-0.029111336232276172
2017-10-30,79.6419,79.8703,79.3565,79.4802,7811142,7811142,-0.161739,-0.203,79.5555,"Oct 30, 17",-0.03108256867313018
2017-10-31,79.5848,79.6134,79.1282,79.2994,9754213,9754213,-0.180765,-0.227,79.3514,"Oct 31, 17",-0.033286643041134906
2017-11-01,79.3375,79.8608,79.2138,79.7942,9429983,9429983,0.49473,0.624,79.6498,"Nov 1, 17",-0.027254696153475675
2017-11-02,79.5373,79.6372,78.8808,79.4707,7775467,7775467,-0.323478,-0.405,79.3346,"Nov 2, 17",-0.03119838010286498
2017-11-03,79.366,79.5753,79.1187,79.1377,6903526,6903526,-0.332992,-0.419,79.2745,"Nov 3, 17",-0.035257875481988915
2017-11-06,79.2519,79.7942,79.0235,79.68,9276669,9276669,0.5423,0.685,79.4963,"Nov 6, 17",-0.028646871445655683
2017-11-07,79.6705,79.7466,78.995,79.5182,8471825,8471825,-0.161738,-0.203,79.3,"Nov 7, 17",-0.03061932295419115
2017-11-08,79.3089,79.4421,78.8332,79.4136,8691551,8691551,-0.104655,-0.132,79.2022,"Nov 8, 17",-0.0318944677489549
2017-11-09,79.2519,80.051,79.0425,79.8893,10347360,10347360,0.475701,0.599,79.6079,"Nov 9, 17",-0.026095362788446555
2017-11-10,79.7069,79.7741,79.1403,79.6396,8693652,8693652,-0.249649,-0.312,79.5415,"Nov 10, 17",-0.029139374788948864
2017-11-13,79.3612,79.7837,79.3132,79.5916,6720400,6720400,-0.04801,-0.06,79.6089,"Nov 13, 17",-0.029724527276029818
2017-11-14,79.1403,79.4572,78.8235,78.9675,9251742,9251742,-0.624136,-0.784,79.0745,"Nov 14, 17",-0.03733272867576331
2017-11-15,78.497,78.8235,77.9209,77.9785,9663606,9663606,-0.989013,-1.252,78.1868,"Nov 15, 17",-0.04938930804499336
2017-11-16,77.2391,77.6328,76.9559,77.3544,10527200,10527200,-0.624136,-0.8,77.2311,"Nov 16, 17",-0.056997509444726854
2017-11-17,77.1239,77.4504,76.9703,77.0471,9536383,9536383,-0.307266,-0.397,77.1448,"Nov 17, 17",-0.0607437044297262
2017-11-20,77.0375,77.4312,76.8262,77.3448,8468631,8468631,0.297665,0.386,77.2255,"Nov 20, 17",-0.057114539942142946
2017-11-21,77.4792,78.0169,77.4312,77.652,8838367,8838367,0.307266,0.397,77.6944,"Nov 21, 17",-0.05336956402482506
2017-11-22,77.9305,78.1658,77.8249,77.8729,7941632,7941632,0.220847,0.284,77.9474,"Nov 22, 17",-0.050676643516571356
2017-11-24,78.1993,78.449,77.9881,78.1801,3851283,3851283,0.307268,0.395,78.2187,"Nov 24, 17",-0.04693166759925347
2017-11-27,78.0841,78.1609,77.796,77.8825,9127527,9127527,-0.297665,-0.381,77.8986,"Nov 27, 17",-0.05055961301915527
2017-11-28,78.1705,78.7361,78.0745,78.4202,9794574,9794574,0.537716,0.69,78.4695,"Nov 28, 17",-0.04400468609616742
2017-11-29,78.401,79.0347,78.2377,78.9963,9724992,9724992,0.576125,0.735,78.8104,"Nov 29, 17",-0.0369816371835147
2017-11-30,79.1691,80.0813,79.1307,79.9757,18592679,18592679,0.979412,1.24,79.8747,"Nov 30, 17",-0.025042088311700912
2017-12-01,80.1197,80.7823,79.1307,80.139,13779254,13779254,0.163236,0.204,80.157,"Dec 1, 17",-0.02305135078794442
2017-12-04,79.8989,80.8255,79.6973,80.2446,12597705,12597705,0.105622,0.132,80.4141,"Dec 4, 17",-0.021764015316366257
2017-12-05,80.1774,80.4366,79.4188,79.5916,9357185,9357185,-0.652941,-0.814,79.8336,"Dec 5, 17",-0.029724527276029818
2017-12-06,79.7741,79.8893,78.9387,79.0059,13398866,13398866,-0.585727,-0.736,79.2083,"Dec 6, 17",-0.03686460668609862
2017-12-07,79.1211,79.3324,78.9003,79.2652,11359598,11359598,0.259256,0.328,79.2049,"Dec 7, 17",-0.03370356418818023
2017-12-08,79.4572,79.6012,78.9867,79.3708,11988633,11988633,0.105623,0.133,79.2579,"Dec 8, 17",-0.03241622871660206
2017-12-11,79.6492,79.9373,79.4476,79.7261,8760735,8760735,0.355277,0.448,79.7464,"Dec 11, 17",-0.02808488124452176
2017-12-12,79.7837,80.0621,79.4092,79.4668,11307030,11307030,-0.259256,-0.325,79.6619,"Dec 12, 17",-0.031245923742440153
2017-12-13,79.3228,79.9853,79.198,79.8125,10172650,10172650,0.345675,0.435,79.715,"Dec 13, 17",-0.027031606767776113
2017-12-14,79.7357,80.0141,79.5916,79.6012,9492394,9492394,-0.211247,-0.265,79.7337,"Dec 14, 17",-0.029607496778613556
2017-12-15,79.7933,79.9661,79.5724,79.7261,26582332,26582332,0.124828,0.157,79.7692,"Dec 15, 17",-0.02808488124452176
2017-12-18,79.7357,80.3448,79.6108,79.6396,9363466,9363466,-0.086419,-0.108,79.8881,"Dec 18, 17",-0.029139374788948864
2017-12-19,79.6877,79.8605,79.0539,79.1595,10285052,10285052,-0.480104,-0.603,79.3568,"Dec 19, 17",-0.034992118727439674
2017-12-20,79.342,79.8317,79.2365,79.5724,10620305,10620305,0.41289,0.522,79.5239,"Dec 20, 17",-0.029958588270862164
2017-12-21,80.0045,80.9167,79.6589,80.5134,13578133,13578133,0.941003,1.183,80.5009,"Dec 21, 17",-0.01848716138871306
2017-12-22,80.4798,80.6767,80.2734,80.6287,10161447,10161447,0.115226,0.143,80.5188,"Dec 22, 17",-0.017081576352037525
2017-12-26,80.6191,81.0031,80.5614,80.6383,4777216,4777216,0.009601,0.012,80.707,"Dec 26, 17",-0.016964545854621264
2017-12-27,80.6479,80.7535,80.4078,80.5614,7000612,7000612,-0.076816,-0.095,80.5341,"Dec 27, 17",-0.01790200890163211
2017-12-28,80.6383,80.7055,80.4654,80.6767,7495254,7495254,0.115226,0.143,80.6226,"Dec 28, 17",-0.01649642386495657
2017-12-29,80.6575,80.8495,80.3118,80.3118,8523411,8523411,-0.36488,-0.452,80.5076,"Dec 29, 17",-0.020944801834452957
2018-01-02,80.4846,81.8049,80.331,81.6465,11469254,11469254,1.3347,1.662,81.195,"Jan 2, 18",-0.004673905490558865
2018-01-03,81.7713,83.5045,81.4448,83.25,13957739,13957739,1.6035,1.964,82.7968,"Jan 3, 18",0.014873844780988422
2018-01-04,83.3364,83.7493,82.9908,83.3653,10863030,10863030,0.115225,0.138,83.3605,"Jan 4, 18",0.016279429817664132
2018-01-05,83.298,83.4229,82.2946,83.298,11047571,11047571,-0.067215,-0.081,82.929,"Jan 5, 18",0.015458997268069374
2018-01-08,83.25,83.6821,83.1573,83.6725,10927088,10927088,0.374481,0.45,83.5227,"Jan 8, 18",0.020024405734982022
2018-01-09,83.4805,83.6821,83.202,83.3172,8131631,8131631,-0.355277,-0.425,83.4295,"Jan 9, 18",0.01569305826290172
2018-01-10,83.5381,83.7205,82.5587,82.6547,10822328,10822328,-0.662544,-0.795,82.9455,"Jan 10, 18",0.007616734873503534
2018-01-11,82.9236,83.8934,82.5107,83.4709,14366028,14366028,0.816177,0.987,83.44,"Jan 11, 18",0.017566765289242125
2018-01-12,83.7301,84.4887,83.7109,84.0374,9834511,9834511,0.566523,0.679,84.0084,"Jan 12, 18",0.02447278370447858
2018-01-16,84.2486,84.2678,83.154,83.5093,10882786,10882786,-0.528114,-0.628,83.5969,"Jan 16, 18",0.018034887278906817
2018-01-17,83.7301,84.6999,83.4709,84.4983,10545961,10545961,0.989014,1.184,84.2867,"Jan 17, 18",0.03009146664813687
2018-01-18,84.2775,84.6807,83.8646,83.951,9223679,9223679,-0.547319,-0.648,84.0915,"Jan 18, 18",0.02341950922773276
2018-01-19,84.0854,84.2678,83.1636,83.6821,13090032,13090032,-0.268858,-0.32,83.6586,"Jan 19, 18",0.02014143623239828
2018-01-22,83.7013,84.7768,83.5861,84.7384,10270380,10270380,1.0562,1.262,84.386,"Jan 22, 18",0.033018448151222915
2018-01-23,84.7384,84.94,84.2486,84.7864,10281817,10281817,0.048008,0.057,84.6911,"Jan 23, 18",0.03360360063830387
2018-01-24,84.9688,85.3798,84.5079,85.0072,10316111,10316111,0.220848,0.26,84.9879,"Jan 24, 18",0.036295302078876115
2018-01-25,85.0264,85.3337,84.6903,84.8536,11271867,11271867,-0.153632,-0.181,84.9828,"Jan 25, 18",0.03442281412021717
2018-01-26,85.1128,85.4585,84.9496,85.4585,10514408,10514408,0.60493,0.713,85.2779,"Jan 26, 18",0.041796954525118314
2018-01-29,85.0648,85.7466,84.4503,84.5079,9315696,9315696,-0.950605,-1.112,84.9342,"Jan 29, 18",0.03020849714555313
2018-01-30,84.0566,84.8632,83.3268,83.3268,12407974,12407974,-1.1811,-1.398,83.7619,"Jan 30, 18",0.015810088760317982
2018-01-31,83.1156,83.9894,82.8948,83.8262,14404736,14404736,0.499308,0.599,83.5806,"Jan 31, 18",0.021898112761322423
2018-02-01,84.0182,85.6986,83.8742,85.5257,17971012,17971012,1.6996,2.027,84.8978,"Feb 1, 18",0.042616168007031614
2018-02-02,81.7425,82.5875,79.6951,81.1664,29822144,29822144,-4.3593,-5.097,80.7329,"Feb 2, 18",-0.010526649429049675
2018-02-05,79.9661,80.6479,75.021,76.5478,30452693,30452693,-4.6186,-5.69,77.6155,"Feb 5, 18",-0.06683050936304936
2018-02-06,75.3859,77.1527,73.84,75.2323,36262761,36262761,-1.3155,-1.719,75.059,"Feb 6, 18",-0.0828673447121111
2018-02-07,75.3187,76.2501,73.8592,73.8784,21994450,21994450,-1.3539,-1.8,74.843,"Feb 7, 18",-0.09937230205083755
2018-02-08,74.3585,74.4929,73.0046,73.043,25650789,25650789,-0.83538,-1.131,73.7219,"Feb 8, 18",-0.10955639346140848
2018-02-09,73.9645,74.1876,71.685,73.5086,29491592,29491592,0.465594,0.637,72.9829,"Feb 9, 18",-0.10388041433672351
2018-02-12,74.7405,75.2944,73.5678,74.1294,19340419,19340419,0.620817,0.845,74.2825,"Feb 12, 18",-0.09631244217047678
2018-02-13,73.819,74.4495,73.4601,74.013,11926610,11926610,-0.116403,-0.157,74.0559,"Feb 13, 18",-0.09773143695164803
2018-02-14,73.5183,74.3622,72.912,74.1682,17188405,17188405,0.155203,0.21,73.6553,"Feb 14, 18",-0.09583944391008643
2018-02-15,74.3234,74.401,73.1885,73.9257,14432424,14432424,-0.242506,-0.327,73.7412,"Feb 15, 18",-0.09879568303752646
2018-02-16,73.8675,74.8084,73.5765,74.2458,13722431,13722431,0.32011,0.433,74.2466,"Feb 16, 18",-0.09489344738930555
